"unitid","school_name","address","state","A01"
148511,"Rush University","600 S. Paulina St. STE 440, Chicago, Illinois","Illinois",888920000
148575,"Saint Francis Medical Center College of Nursing","511 NE Greenleaf St, Peoria, Illinois","Illinois",NA
148584,"University of St Francis","500 N Wilcox St, Joliet, Illinois","Illinois",26773068
148593,"St. John's College-Department of Nursing","729 E. Carpenter St, Springfield, Illinois","Illinois",0
148627,"Saint Xavier University","3700 W 103rd St, Chicago, Illinois","Illinois",17028843
148876,"St. Augustine College","1345 W. Argyle St., Chicago, Illinois","Illinois",1691480
148885,"University of Saint Mary of the Lake","1000 E Maple Ave, Mundelein, Illinois","Illinois",38363240
148955,"National Latino Education Institute","2011 W Pershing Rd, Chicago, Illinois","Illinois",NA
148982,"Spertus College","610 S Michigan Ave, Chicago, Illinois","Illinois",15227026
149028,"Saint Anthony College of Nursing","3301 N. Mulford Road, Rockford, Illinois","Illinois",5629069
149329,"Telshe Yeshiva-Chicago","3535 West Foster, Chicago, Illinois","Illinois",1338328
149505,"Trinity Christian College","6601 W College Dr, Palos Heights, Illinois","Illinois",11707930
149514,"Trinity International University-Illinois","2065 Half Day Rd, Deerfield, Illinois","Illinois",33171331
149639,"VanderCook College of Music","3140 South Federal Street, Chicago, Illinois","Illinois",1091703
149763,"Oak Point University","2122 York Road, Oak Brook, Illinois","Illinois",NA
149781,"Wheaton College","501 College Ave, Wheaton, Illinois","Illinois",650630671
150048,NA,NA,NA,4630895
150066,"Anderson University","1100 E 5th St, Anderson, Indiana","Indiana",38370000
150145,"Bethel University","1001 Bethel Circle, Mishawaka, Indiana","Indiana",9033892
150163,"Butler University","4600 Sunset Ave, Indianapolis, Indiana","Indiana",305467000
150172,"Calumet College of Saint Joseph","2400 New York Ave, Whiting, Indiana","Indiana",8401406
150215,"Christian Theological Seminary","1000 W 42nd St, Indianapolis, Indiana","Indiana",144217868
150288,"Concordia Theological Seminary","6600 N Clinton St, Fort Wayne, Indiana","Indiana",62739663
150400,"DePauw University","313 S Locust St, Greencastle, Indiana","Indiana",671347627
150455,"Earlham College","801 National Rd West, Richmond, Indiana","Indiana",411140111
150534,"University of Evansville","1800 Lincoln Avenue, Evansville, Indiana","Indiana",86068129
150604,"Franklin College","101 Branigin Blvd, Franklin, Indiana","Indiana",84036486
150668,"Goshen College","1700 S Main St, Goshen, Indiana","Indiana",117901855
150677,"Grace College and Theological Seminary","1 Lancer Way, Winona Lake, Indiana","Indiana",12056113
150756,"Hanover College","517 Ball Drive, Hanover, Indiana","Indiana",150876054
150774,"Holy Cross College","54515 State Road 933 North, Notre Dame, Indiana","Indiana",6131886
150941,"Huntington University","2303 College Ave, Huntington, Indiana","Indiana",30182114
151263,"University of Indianapolis","1400 E Hanna Ave, Indianapolis, Indiana","Indiana",106361280
151290,"Indiana Institute of Technology","1600 E Washington Blvd, Fort Wayne, Indiana","Indiana",136507299
151777,"Manchester University","604 E. College Ave, North Manchester, Indiana","Indiana",82009552
151786,"Marian University","3200 Cold Spring Rd, Indianapolis, Indiana","Indiana",88425941
151801,"Indiana Wesleyan University-Marion","4201 South Washington Street, Marion, Indiana","Indiana",214357956
151810,"Martin University","2186 North Sherman Drive, Indianapolis, Indiana","Indiana",584677
151865,"Anabaptist Mennonite Biblical Seminary","3003 Benham Ave, Elkhart, Indiana","Indiana",21977887
151962,"Mid-America College of Funeral Service","3111 Hamburg Pke, Jeffersonville, Indiana","Indiana",0
152080,"University of Notre Dame","400 Main Building, Notre Dame, Indiana","Indiana",13999087000
152099,"Oakland City University","138 N Lucretia St, Oakland City, Indiana","Indiana",11979281
152318,"Rose-Hulman Institute of Technology","5500 Wabash Avenue, Terre Haute, Indiana","Indiana",209581901
152336,"University of Saint Francis-Fort Wayne","2701 Spring St, Fort Wayne, Indiana","Indiana",30645805
152381,"Saint Mary-of-the-Woods College","1 St Mary of Woods Coll, Saint Mary of the Woods, Indiana","Indiana",985864
152390,"Saint Mary's College","133 Le Mans Hall, Notre Dame, Indiana","Indiana",221763804
152451,"Saint Meinrad School of Theology","200 Hill Drive, St. Meinrad, Indiana","Indiana",45853755
152497,"Saint Elizabeth School of Nursing","1501 Hartford Street, Lafayette, Indiana","Indiana",NA
152530,"Taylor University","1846 Main Street, Upland, Indiana","Indiana",93015000
152567,"Trine University","1 University Ave, Angola, Indiana","Indiana",46285223
152600,"Valparaiso University","US Highway 30 and Sturdy Road, Valparaiso, Indiana","Indiana",259042000
152673,"Wabash College","301 West Wabash Avenue, Crawfordsville, Indiana","Indiana",341086043
152798,"Allen College","1990 Heath St, Waterloo, Iowa","Iowa",10966895
152992,"Briar Cliff University","3303 Rebecca Street, Sioux City, Iowa","Iowa",15356558
153001,"Buena Vista University","610 W 4th St, Storm Lake, Iowa","Iowa",134129767
153108,"Central College","812 University, Pella, Iowa","Iowa",80577391
153126,"Clarke University","1550 Clarke Dr, Dubuque, Iowa","Iowa",28961174
153144,"Coe College","1220 First Ave NE, Cedar Rapids, Iowa","Iowa",88796355
153162,"Cornell College","600 First St. SW, Mount Vernon, Iowa","Iowa",77346569
153241,"Divine Word College","102 Jacoby Dr SW, Epworth, Iowa","Iowa",31043113
153250,"Dordt University","700 7th St SE, Sioux Center, Iowa","Iowa",52826343
153269,"Drake University","2507 University Avenue, Des Moines, Iowa","Iowa",222475063
153278,"University of Dubuque","2000 University Ave, Dubuque, Iowa","Iowa",146705084
153302,"Emmaus Bible College","2570 Asbury Rd, Dubuque, Iowa","Iowa",2255557
153320,"Faith Baptist Bible College and Theological Seminary","1900 NW 4th St, Ankeny, Iowa","Iowa",9416048
153366,"Graceland University-Lamoni","1 University Place, Lamoni, Iowa","Iowa",53947874
153375,"Grand View University","1200 Grandview Ave, Des Moines, Iowa","Iowa",26320934
153384,"Grinnell College","1121 Park Street, Grinnell, Iowa","Iowa",2149995000
153542,"UnityPoint Health-Des Moines School of Radiologic Technology","1200 Pleasant St, Des Moines, Iowa","Iowa",NA
153621,"Iowa Wesleyan University","601 N Main Street, Mount Pleasant, Iowa","Iowa",6222256
153825,"Loras College","1450 Alta Vista, Dubuque, Iowa","Iowa",30265386
153834,"Luther College","700 College Drive, Decorah, Iowa","Iowa",185246371
153861,"Maharishi International University","1000 North 4th Street, Fairfield, Iowa","Iowa",8565000
153977,"Mercy College of Health Sciences","928 6th Ave, Des Moines, Iowa","Iowa",19283519
154004,"Morningside University","1501 Morningside Ave, Sioux City, Iowa","Iowa",76573199
154013,"Mount Mercy University","1330 Elmhurst Dr NE, Cedar Rapids, Iowa","Iowa",28166581
154101,"Northwestern College","101 Seventh St SW, Orange City, Iowa","Iowa",58774684
154156,"Des Moines University-Osteopathic Medical Center","8025 Grand Ave, West Des Moines, Iowa","Iowa",155736644
154174,"Palmer College of Chiropractic","1000 Brady St, Davenport, Iowa","Iowa",82034861
154235,"Saint Ambrose University","518 W Locust St, Davenport, Iowa","Iowa",174840715
154262,"St Luke's College","2720 Stone Park Blvd, Sioux City, Iowa","Iowa",NA
154350,"Simpson College","701 North C St, Indianola, Iowa","Iowa",82275776
154493,"Upper Iowa University","605 Washington St, Fayette, Iowa","Iowa",18810316
154527,"Wartburg College","100 Wartburg Blvd., Waverly, Iowa","Iowa",84519313
154536,"Wartburg Theological Seminary","333 Wartburg Pl, Dubuque, Iowa","Iowa",28441659
154590,"William Penn University","201 Trueblood Ave, Oskaloosa, Iowa","Iowa",6459914
154688,"Baker University","615 Dearborn Street, Baldwin City, Kansas","Kansas",55963294
154712,"Benedictine College","1020 N 2nd St, Atchison, Kansas","Kansas",32644347
154721,"Bethany College","335 E Swensson St, Lindsborg, Kansas","Kansas",7082012
154749,"Bethel College-North Newton","300 E 27th St, North Newton, Kansas","Kansas",18279518
154855,"Central Christian College of Kansas","1200 S Main, McPherson, Kansas","Kansas",2659639
155007,"Donnelly College","608 N 18th St, Kansas City, Kansas","Kansas",20522085
155070,"Barclay College","607 N Kingman, Haviland, Kansas","Kansas",5833579
155089,"Friends University","2100 W. University Ave., Wichita, Kansas","Kansas",65166659
155177,"Hesston College","301 South Main, Hesston, Kansas","Kansas",13343997
155308,"Kansas Christian College","7401 Metcalf, Overland Park, Kansas","Kansas",365592
155335,"Newman University","3100 McCormick Ave, Wichita, Kansas","Kansas",21500994
155414,"Kansas Wesleyan University","100 E. Claflin Ave., Salina, Kansas","Kansas",13541567
155496,"Manhattan Christian College","1415 Anderson Ave, Manhattan, Kansas","Kansas",3037629
155511,"McPherson College","1600 E. Euclid, McPherson, Kansas","Kansas",43618106
155520,"MidAmerica Nazarene University","2030 E College Way, Olathe, Kansas","Kansas",14231914
155627,"Ottawa University-Ottawa","1001 South Cedar, Ottawa, Kansas","Kansas",18983360
155812,"University of Saint Mary","4100 S 4th St, Leavenworth, Kansas","Kansas",21773418
155900,"Southwestern College","100 College Street, Winfield, Kansas","Kansas",18440396
155937,"Sterling College","125 W. Cooper, Sterling, Kansas","Kansas",14217133
155973,"Tabor College","400 S Jefferson, Hillsboro, Kansas","Kansas",13024448
156189,"Alice Lloyd College","100 Purpose Rd, Pippa Passes, Kentucky","Kentucky",52848527
156213,"Asbury University","1 Macklem Dr, Wilmore, Kentucky","Kentucky",61127906
156222,"Asbury Theological Seminary","204 N Lexington Ave, Wilmore, Kentucky","Kentucky",161769589
156286,"Bellarmine University","2001 Newburg Rd, Louisville, Kentucky","Kentucky",76230935
156295,"Berea College","101 Chestnut Street, Berea, Kentucky","Kentucky",1279893900
156356,"Brescia University","717 Frederica St, Owensboro, Kentucky","Kentucky",13416972
156365,"Campbellsville University","1 University Dr, Campbellsville, Kentucky","Kentucky",23815103
156408,"Centre College","625 W Walnut St, Danville, Kentucky","Kentucky",341831964
156417,"Clear Creek Baptist Bible College","300 Clear Creek Rd, Pineville, Kentucky","Kentucky",21478317
156541,"University of the Cumberlands","6191 College Station Drive, Williamsburg, Kentucky","Kentucky",105539881
156727,"Frontier Nursing University","2050 Lexington Road, Versailles, Kentucky","Kentucky",0
156745,"Georgetown College","400 East College Street, Georgetown, Kentucky","Kentucky",36396153
157030,"Kentucky Mountain Bible College","855 Highway 541, Jackson, Kentucky","Kentucky",3751792
157076,"Kentucky Wesleyan College","3000 Frederica Street, Owensboro, Kentucky","Kentucky",30914260
157100,"Kentucky Christian University","100 Academic Pkwy, Grayson, Kentucky","Kentucky",12326224
157207,"Lexington Theological Seminary","230 Lexington Green Circle, Suite 300, Lexington, Kentucky","Kentucky",41640993
157216,"Lindsey Wilson College","210 Lindsey Wilson St, Columbia, Kentucky","Kentucky",27320756
157298,"Louisville Presbyterian Theological Seminary","1044 Alta Vista Rd, Louisville, Kentucky","Kentucky",83051926
157377,"Midway University","512 E. Stephens St, Midway, Kentucky","Kentucky",24472035
157535,"University of Pikeville","147 Sycamore St, Pikeville, Kentucky","Kentucky",23399598
157748,"The Southern Baptist Theological Seminary","2825 Lexington Rd, Louisville, Kentucky","Kentucky",78719458
157757,"Spalding University","901 S Fourth Street, Louisville, Kentucky","Kentucky",20317681
157809,"Thomas More University","333 Thomas More Parkway, Crestview Hills, Kentucky","Kentucky",23614694
157818,"Transylvania University","300 N Broadway, Lexington, Kentucky","Kentucky",195190228
157863,"Union College","310 College St, Barbourville, Kentucky","Kentucky",33433134
158325,"Baton Rouge General Medical Center School of Nursing & School of Radiologic Technology","3616 North Blvd, Baton Rouge, Louisiana","Louisiana",NA
158477,"Centenary College of Louisiana","2911 Centenary Boulevard, Shreveport, Louisiana","Louisiana",133109778
158802,"Dillard University","2601 Gentilly Blvd, New Orleans, Louisiana","Louisiana",94485365
159568,"Louisiana Christian University","1140 College Dr, Pineville, Louisiana","Louisiana",39292077
159656,"Loyola University New Orleans","6363 Saint Charles Ave, New Orleans, Louisiana","Louisiana",248958000
159948,"New Orleans Baptist Theological Seminary","3939 Gentilly Blvd, New Orleans, Louisiana","Louisiana",80670024
160065,"University of Holy Cross","4123 Woodland Drive, New Orleans, Louisiana","Louisiana",32261305
160074,"Franciscan Missionaries of Our Lady University","5414 Brittany Dr, Baton Rouge, Louisiana","Louisiana",6091770
160409,"Saint Joseph Seminary College","75376 River Road, St. Benedict, Louisiana","Louisiana",2089238
160524,"Remington College-Lafayette Campus","4021-A Ambassador Caffery Parkway, Suite 100A, Lafayette, Louisiana","Louisiana",0
160755,"Tulane University of Louisiana","6823 St. Charles Avenue, New Orleans, Louisiana","Louisiana",1461769000
160904,"Xavier University of Louisiana","1 Drexel Drive, New Orleans, Louisiana","Louisiana",163789168
160959,"College of the Atlantic","105 Eden Street, Bar Harbor, Maine","Maine",61102324
160977,"Bates College","2 Andrews Road, Lewiston, Maine","Maine",383582463
161004,"Bowdoin College","255 Maine Street, Brunswick, Maine","Maine",1944402000
161022,"Maine College of Health Professions","70 Middle Street, Lewiston, Maine","Maine",2233476
161086,"Colby College","4000 Mayflower Hill Drive, Waterville, Maine","Maine",869927000
161208,"The Landing School","286 River Rd, Arundel, Maine","Maine",655891
161457,"University of New England","11 Hills Beach Rd, Biddeford, Maine","Maine",85988636
161509,"Maine College of Art & Design","522 Congress St., Portland, Maine","Maine",9234543
161518,"Saint Joseph's College of Maine","278 Whites Bridge Rd, Standish, Maine","Maine",14133744
161563,"Thomas College","180 W River Rd, Waterville, Maine","Maine",13727919
161572,"Unity Environmental University","70 Farm View Drive, Suite 200, New Gloucester, Maine","Maine",14973232
162061,"Capitol Technology University","11301 Springfield Rd, Laurel, Maryland","Maryland",5438704
162210,"Washington Adventist University","7600 Flower Ave, Takoma Park, Maryland","Maryland",2401941
162654,"Goucher College","1021 Dulaney Valley Rd, Baltimore, Maryland","Maryland",208729000
162760,"Hood College","401 Rosemont Ave, Frederick, Maryland","Maryland",100012176
162928,"Johns Hopkins University","3400 N Charles St, Baltimore, Maryland","Maryland",7304206000
163046,"Loyola University Maryland","4501 N Charles St, Baltimore, Maryland","Maryland",224851442
163295,"Maryland Institute College of Art","1300 Mount Royal Avenue, Baltimore, Maryland","Maryland",99750720
163462,"Mount St. Mary's University","16300 Old Emmitsburg Road, Emmitsburg, Maryland","Maryland",55223372
163532,"Ner Israel Rabbinical College","400 Mount Wilson Ln, Baltimore, Maryland","Maryland",45838231
163578,"Notre Dame of Maryland University","4701 N Charles St, Baltimore, Maryland","Maryland",36683769
163976,"St. John's College","60 College Ave, Annapolis, Maryland","Maryland",116532787
164085,"Maryland University of Integrative Health","7750 Montpelier Road, Laurel, Maryland","Maryland",0
164173,"Stevenson University","100 Campus Circle, Owings Mills, Maryland","Maryland",98277087
164216,"Washington College","300 Washington Ave, Chestertown, Maryland","Maryland",250902610
164270,"McDaniel College","2 College Hill, Westminster, Maryland","Maryland",133297000
164368,"Hult International Business School","1 Education Street, Cambridge, Massachusetts","Massachusetts",92879888
164447,"American International College","1000 State Street, Springfield, Massachusetts","Massachusetts",20673572
164465,"Amherst College","Boltwood Avenue, Amherst, Massachusetts","Massachusetts",2752359683
164492,"Anna Maria College","50 Sunset Lane, Paxton, Massachusetts","Massachusetts",8965651
164562,"Assumption University","500 Salisbury St, Worcester, Massachusetts","Massachusetts",109992293
164580,"Babson College","231 Forest Street, Wellesley, Massachusetts","Massachusetts",459393515
164614,"Boston Baptist College","950 Metropolitan Ave, Boston, Massachusetts","Massachusetts",0
164632,"Bay Path University","588 Longmeadow Street, Longmeadow, Massachusetts","Massachusetts",63303847
164720,NA,NA,NA,5116037
164739,"Bentley University","175 Forest St, Waltham, Massachusetts","Massachusetts",286144000
164748,"Berklee College of Music","1140 Boylston St, Boston, Massachusetts","Massachusetts",356061885
164872,"Boston Architectural College","320 Newbury Street, Boston, Massachusetts","Massachusetts",10870079
164915,"Boston Graduate School of Psychoanalysis Inc","1581 Beacon Street, Brookline, Massachusetts","Massachusetts",1948178
164924,"Boston College","140 Commonwealth Avenue, Chestnut Hill, Massachusetts","Massachusetts",2795575398
164988,"Boston University","One Silber Way, Boston, Massachusetts","Massachusetts",2369215000
165015,"Brandeis University","415 South St, Waltham, Massachusetts","Massachusetts",1107051719
165060,"Signature Healthcare Brockton Hospital School of Nursing","53 Adams Street, Brockton, Massachusetts","Massachusetts",NA
165167,"Cambridge College","500 Rutherford Avenue, Boston, Massachusetts","Massachusetts",63911099
165264,"Laboure College of Healthcare","303 Adams Street, Milton, Massachusetts","Massachusetts",5818176
165334,"Clark University","950 Main St, Worcester, Massachusetts","Massachusetts",454009000
165495,"Conway School of Landscape Design","88 Village Hill Road, Northampton, Massachusetts","Massachusetts",116360
165529,"Curry College","1071 Blue Hill Ave, Milton, Massachusetts","Massachusetts",115668426
165574,"Dean College","99 Main Street, Franklin, Massachusetts","Massachusetts",46630654
165644,"Eastern Nazarene College","23 E Elm Ave, Quincy, Massachusetts","Massachusetts",27676822
165662,"Emerson College","120 Boylston Street, Boston, Massachusetts","Massachusetts",181073890
165671,"Emmanuel College","400 The Fenway, Boston, Massachusetts","Massachusetts",151724650
165699,"Endicott College","376 Hale Street, Beverly, Massachusetts","Massachusetts",95783043
165802,"Fisher College","118 Beacon Street, Boston, Massachusetts","Massachusetts",35933547
165884,"Benjamin Franklin Cummings Institute of Technology","41 Berkeley St, Boston, Massachusetts","Massachusetts",131328
165936,"Gordon College","255 Grapevine Rd, Wenham, Massachusetts","Massachusetts",72432182
165945,"Gordon-Conwell Theological Seminary","130 Essex St, South Hamilton, Massachusetts","Massachusetts",56684683
166018,"Hampshire College","893 West St, Amherst, Massachusetts","Massachusetts",54042237
166027,"Harvard University","Massachusetts Hall, Cambridge, Massachusetts","Massachusetts",47194312000
166045,"Hebrew College","1860 Washington Street, Newton, Massachusetts","Massachusetts",2699856
166054,"Hellenic College-Holy Cross Greek Orthodox School of Theology","50 Goddard Ave, Brookline, Massachusetts","Massachusetts",21224150
166124,"College of the Holy Cross","One College Street, Worcester, Massachusetts","Massachusetts",793377383
166391,"Lasell University","1844 Commonwealth Avenue, Newton, Massachusetts","Massachusetts",43224620
166407,"Lawrence Memorial Hospital School of Nursing","170 Governors Ave, Medford, Massachusetts","Massachusetts",NA
166452,"Lesley University","29 Everett St, Cambridge, Massachusetts","Massachusetts",189281127
166489,"Longy School of Music of Bard College","27 Garden Street, Cambridge, Massachusetts","Massachusetts",7791742
166656,"MCPHS University","179 Longwood Ave, Boston, Massachusetts","Massachusetts",1131297702
166683,"Massachusetts Institute of Technology","77 Massachusetts Avenue, Cambridge, Massachusetts","Massachusetts",22083156000
166717,"William James College","One Wells Avenue, Newton, Massachusetts","Massachusetts",4990059
166850,"Merrimack College","315 Turnpike St, North Andover, Massachusetts","Massachusetts",59536257
166869,"MGH Institute of Health Professions","36 1st Avenue, Boston, Massachusetts","Massachusetts",41509000
166911,"Montserrat College of Art","23 Essex Street, Beverly, Massachusetts","Massachusetts",1821102
166939,"Mount Holyoke College","50 College Street, South Hadley, Massachusetts","Massachusetts",816970530
167057,"The New England Conservatory of Music","290 Huntington Ave, Boston, Massachusetts","Massachusetts",122103333
167093,"New England College of Optometry","424 Beacon St, Boston, Massachusetts","Massachusetts",26696620
167215,"New England Law-Boston","154 Stuart Street, Boston, Massachusetts","Massachusetts",83017352
167260,"Nichols College","Center Rd, Dudley, Massachusetts","Massachusetts",24966196
167297,"North Bennet Street School","150 North Street, Boston, Massachusetts","Massachusetts",NA
167358,"Northeastern University","360 Huntington Ave, Boston, Massachusetts","Massachusetts",1273068000
167394,"College of Our Lady of the Elms","291 Springfield St, Chicopee, Massachusetts","Massachusetts",14401532
167455,NA,NA,NA,9621706
167464,"Pope St John XXIII National Seminary","558 South Ave, Weston, Massachusetts","Massachusetts",4541246
167598,"Regis College","235 Wellesley St, Weston, Massachusetts","Massachusetts",38294229
167677,"Saint John's Seminary","127 Lake Street, Brighton, Massachusetts","Massachusetts",40273205
167783,"Simmons University","300 The Fenway, Boston, Massachusetts","Massachusetts",196744362
167792,"Bard College at Simon's Rock","84 Alford Road, Great Barrington, Massachusetts","Massachusetts",157635
167835,"Smith College","Elm St, Northampton, Massachusetts","Massachusetts",2063289070
167899,"Springfield College","263 Alden St, Springfield, Massachusetts","Massachusetts",79997507
167996,"Stonehill College","320 Washington Street, Easton, Massachusetts","Massachusetts",217800188
168005,"Suffolk University","73 Tremont St., Boston, Massachusetts","Massachusetts",258498453
168148,"Tufts University",", Medford, Massachusetts","Massachusetts",2205473223
168218,"Wellesley College","106 Central St, Wellesley, Massachusetts","Massachusetts",2181574000
168227,"Wentworth Institute of Technology","550 Huntington Ave, Boston, Massachusetts","Massachusetts",119101604
168254,"Western New England University","1215 Wilbraham Rd, Springfield, Massachusetts","Massachusetts",68054722
168281,"Wheaton College (Massachusetts)","26 E Main St, Norton, Massachusetts","Massachusetts",220459665
168342,"Williams College","880 Main St, Williamstown, Massachusetts","Massachusetts",2953524932
168421,"Worcester Polytechnic Institute","100 Institute Road, Worcester, Massachusetts","Massachusetts",551282000
168528,"Adrian College","110 S Madison St, Adrian, Michigan","Michigan",33155563
168546,"Albion College","611 E Porter St, Albion, Michigan","Michigan",175133338
168591,"Alma College","614 W Superior, Alma, Michigan","Michigan",127304808
168740,"Andrews University","4150 Administration Drive, Room 136, Berrien Springs, Michigan","Michigan",67705231
168786,"Aquinas College","1700 Fulton St. E, Grand Rapids, Michigan","Michigan",42569960
168847,"Baker College","1020 S Washington St, Owosso, Michigan","Michigan",353502154
169080,"Calvin University","3201 Burton Street SE, Grand Rapids, Michigan","Michigan",248140000
169099,"Calvin Theological Seminary","3233 Burton St SE, Grand Rapids, Michigan","Michigan",52935970
169220,"Michigan School of Psychology","26811 Orchard Lake Rd., Farmington Hills, Michigan","Michigan",0
169327,"Cleary University","3750 Cleary Drive, Howell, Michigan","Michigan",532587
169424,"Cranbrook Academy of Art","39221  Woodward Avenue, Bloomfield Hills, Michigan","Michigan",16305920
169442,"College for Creative Studies","201 E Kirby, Detroit, Michigan","Michigan",81006094
169479,"Davenport University","6191 Kraft Avenue S.E., Grand Rapids, Michigan","Michigan",49882230
169628,NA,NA,NA,10796096
169716,"University of Detroit Mercy","4001 W McNichols Rd, Detroit, Michigan","Michigan",73251619
169983,"Kettering University","1700 University Avenue, Flint, Michigan","Michigan",106925868
170000,"Grace Christian University","1011 Aldon SW, Wyoming, Michigan","Michigan",2783481
170037,"Cornerstone University","1001 E Beltline Ave NE, Grand Rapids, Michigan","Michigan",12546847
170091,"Great Lakes Christian College","6211 W Willow Hwy, Lansing, Michigan","Michigan",1081293
170286,"Hillsdale College","33 E College St, Hillsdale, Michigan","Michigan",702564900
170301,"Hope College","President's Office, 141 East 12th Street, Holland, Michigan","Michigan",237704000
170532,"Kalamazoo College","1200 Academy St, Kalamazoo, Michigan","Michigan",259391910
170675,"Lawrence Technological University","21000 West Ten Mile Road, Southfield, Michigan","Michigan",61254494
170806,"Madonna University","36600 Schoolcraft Rd, Livonia, Michigan","Michigan",41904851
170967,"Rochester University","800 West Avon Road, Rochester Hills, Michigan","Michigan",2514433
171012,"The Michigan Barber School","8988-90 Grand River Avenue, Detroit, Michigan","Michigan",NA
171492,"Northwood University","4000 Whiting Dr, Midland, Michigan","Michigan",115697719
171599,"The University of Olivet","320 South Main Street, Olivet, Michigan","Michigan",20601799
171881,"Kuyper College","3333 East Beltline Ave NE, Grand Rapids, Michigan","Michigan",3635844
172033,"Sacred Heart Major Seminary","2701 Chicago Blvd, Detroit, Michigan","Michigan",0
172264,"Siena Heights University","1247 E. Siena Heights Dr., Adrian, Michigan","Michigan",14901903
172334,"Spring Arbor University","106 E. Main St, Spring Arbor, Michigan","Michigan",19094792
172440,"Finlandia University","601 Quincy St, Hancock, Michigan","Michigan",4743091
172477,"Thomas M Cooley Law School","300 S Capitol Ave, Lansing, Michigan","Michigan",32481032
172608,"Walsh College","3838 Livernois, Troy, Michigan","Michigan",35735420
172705,"Western Theological Seminary","101 E 13th St, Holland, Michigan","Michigan",40902573
172927,NA,NA,NA,NA
173045,"Augsburg University","2211 Riverside Ave, Minneapolis, Minnesota","Minnesota",51274438
173142,"Bethany Lutheran College","700 Luther Dr, Mankato, Minnesota","Minnesota",48985849
173160,"Bethel University","3900 Bethel Dr, Saint Paul, Minnesota","Minnesota",53194997
173258,"Carleton College","One North College Street, Northfield, Minnesota","Minnesota",1056174381
173300,"Concordia College at Moorhead","901 S 8th St, Moorhead, Minnesota","Minnesota",187512118
173328,"Concordia University-Saint Paul","1282 Concordia Ave, Saint Paul, Minnesota","Minnesota",29129496
173452,"Martin Luther College","1995 Luther Ct, New Ulm, Minnesota","Minnesota",20198409
173647,"Gustavus Adolphus College","800 West College Avenue, Saint Peter, Minnesota","Minnesota",226713967
173665,"Hamline University","1536 Hewitt Avenue, Saint Paul, Minnesota","Minnesota",97788428
173683,"Hazelden Betty Ford Graduate School","15251 Pleasant Valley Rd, Center City, Minnesota","Minnesota",NA
173896,"Luther Seminary","2481 Como Ave, Saint Paul, Minnesota","Minnesota",110301270
173902,"Macalester College","1600 Grand Ave, Saint Paul, Minnesota","Minnesota",780935000
173957,"Mayo Clinic College of Medicine and Science","200 1st St SW, Rochester, Minnesota","Minnesota",NA
174127,"Minneapolis College of Art and Design","2501 Stevens Ave, Minneapolis, Minnesota","Minnesota",64026003
174154,"Herzing University-Minneapolis","435 Ford Road, St. Louis Park, Minnesota","Minnesota",0
174437,"North Central University","910 Elliot Ave, Minneapolis, Minnesota","Minnesota",7950035
174491,"University of Northwestern-St Paul","3003 Snelling Ave N, Saint Paul, Minnesota","Minnesota",21568285
174507,"Northwestern Health Sciences University","2501 W 84th St, Bloomington, Minnesota","Minnesota",12139164
174525,"Oak Hills Christian College","1600 Oak Hills Rd SW, Bemidji, Minnesota","Minnesota",668169
174747,"College of Saint Benedict","37 S. College Ave., Saint Joseph, Minnesota","Minnesota",87143677
174792,"Saint Johns University","2850 Abbey Plaza, Collegeville, Minnesota","Minnesota",245601786
174817,"Saint Mary's University of Minnesota","700 Terrace Heights, Winona, Minnesota","Minnesota",56884888
174844,"St Olaf College","1520 St Olaf Ave, Northfield, Minnesota","Minnesota",555297915
174862,"Crown College","8700 College View Drive, Saint Bonifacius, Minnesota","Minnesota",9968389
174899,"The College of Saint Scholastica","1200 Kenwood Ave, Duluth, Minnesota","Minnesota",92954477
174914,"University of St Thomas","2115 Summit Ave, Saint Paul, Minnesota","Minnesota",670657251
175005,"St Catherine University","2004 Randolph Ave, Saint Paul, Minnesota","Minnesota",190070690
175120,"Summit Academy Opportunities Industrialization Center","935 Olson Memorial Hwy, Minneapolis, Minnesota","Minnesota",NA
175139,"United Theological Seminary of the Twin Cities","767 Eustis St. Suite 140, St. Paul, Minnesota","Minnesota",8265226
175227,"Dunwoody College of Technology","818 Dunwoody Blvd, Minneapolis, Minnesota","Minnesota",26731054
175281,"Mitchell Hamline School of Law","875 Summit Ave, Saint Paul, Minnesota","Minnesota",41518672
175421,"Belhaven University","1500 Peachtree St, Jackson, Mississippi","Mississippi",6510249
175430,"Blue Mountain Christian University","201 W Main St, Blue Mountain, Mississippi","Mississippi",17139903
175980,"Millsaps College","1701 N State St, Jackson, Mississippi","Mississippi",115828392
176053,"Mississippi College","200 South Capitol Street, Clinton, Mississippi","Mississippi",91740996
176318,"Rust College","150 Rust Avenue, Holly Springs, Mississippi","Mississippi",48872530
176336,"Southeastern Baptist College","4229 Hwy 15 N, Laurel, Mississippi","Mississippi",0
176406,"Tougaloo College","500 W County Line Rd, Tougaloo, Mississippi","Mississippi",10907047
176451,"Wesley Biblical Seminary","1880 E County Line Road, Ridgeland, Mississippi","Mississippi",2067759
176479,"William Carey University","710 William Carey Parkway, Hattiesburg, Mississippi","Mississippi",37853428
176600,"Aquinas Institute of Theology","23 South Spring Avenue, Saint Louis, Missouri","Missouri",2560040
176628,"Avila University","11901 Wornall Rd, Kansas City, Missouri","Missouri",15136323
